,stationid_o,stationid_d,Eudistance
333,4,79,15157.07958297
334,4,80,11184.97553759
335,4,81,9188.98937551
336,4,82,16158.19723279
337,4,83,19071.56923528
338,4,84,16241.95674515
339,4,85,16319.02953813
340,5,1,6461.14730737
341,5,2,9551.35448026
342,5,3,11925.13610458
343,5,4,1412.72581857
344,5,5,0.0
345,5,6,4009.81144727
346,5,7,2868.79550953
347,5,8,8447.34675414
348,5,9,5500.18311022
349,5,10,13177.71598289
350,5,11,1474.65113886
351,5,12,6462.14389966
352,5,13,4173.90056666
353,5,14,16810.05539356
354,5,15,4697.53474341
355,5,16,3430.29214651
356,5,17,13955.75059196
357,5,18,2305.48379749
358,5,19,7690.78479456
359,5,20,10661.02568273
360,5,21,5639.97180567
361,5,22,15528.2714621
362,5,23,11560.08013203
363,5,24,13418.28639602
364,5,25,14691.39420955
365,5,26,11706.6294068
366,5,27,18890.37521882
367,5,28,16851.44521058
368,5,29,11787.5244932
369,5,30,14829.1410362
370,5,31,11284.87700307
371,5,32,10811.85992504
372,5,33,11102.71882758
373,5,34,10998.93007467
374,5,35,16457.61587018
375,5,36,11977.63351509
376,5,37,15939.57097064
377,5,38,17185.05250723
378,5,39,13711.32376874
379,5,40,20283.18588872
380,5,41,21180.61311623
381,5,42,18037.64655271
382,5,43,11526.85157215
383,5,44,12493.49207645
384,5,45,10860.7108694
385,5,46,12994.18059775
386,5,47,11744.19356351
387,5,48,7162.19597958
388,5,49,15584.80547971
389,5,50,11210.98039048
390,5,51,3961.27969937
391,5,52,4637.44115204
392,5,53,17956.79275784
393,5,54,11730.35117162
394,5,55,8228.53153426
395,5,56,12440.14758873
396,5,57,6641.95215872
397,5,58,4551.79851256
398,5,59,7392.8279168
399,5,60,14134.98054071
400,5,61,8073.54093542
401,5,62,9920.73491477
402,5,63,10544.73699599
403,5,64,4780.87655616
404,5,65,9698.30475052
405,5,66,5044.79646546
406,5,67,16799.38886679
407,5,68,8896.57826605
408,5,69,15294.7828553
409,5,70,12910.96595555
410,5,71,16030.14033987
411,5,72,9708.8663144
412,5,73,7848.55102041
413,5,74,10586.83935819
414,5,75,17476.02005874
415,5,76,8870.26285971
416,5,77,14837.74371291
417,5,78,14394.1471079
418,5,79,13840.9490297
419,5,80,9859.05121534
420,5,81,7779.28080033
421,5,82,15254.01766964
422,5,83,18503.32189782
423,5,84,15130.42617388
424,5,85,15042.18591946
425,6,1,10264.23510622
