stationid,stationname,lineids,linenames,lat,lng
99,市第二人民医院,{5},{地铁5号线},34.72172108,113.638053
100,市中心医院,{5},{地铁5号线},34.74808211,113.6077445
101,金水东路,{5},{地铁5号线},34.77042216,113.7649242
102,姚砦·聂庄,{5},{地铁5号线},34.77549431,113.7021097
103,城东南路,{5},{地铁5号线},34.72195505,113.6842937
104,后河芦,{5},{地铁5号线},34.72180667,113.6134737
105,陇海西路,{5},{地铁5号线},34.73756738,113.6077342
106,冯庄,{5},{地铁5号线},34.72156101,113.6622112
107,齐礼阎,{5},{地铁5号线},34.72140685,113.6223494
108,儿童医院·颐和医院,{5},{地铁5号线},34.77822522,113.7445612
109,众意西路,{5},{地铁5号线},34.7772229,113.7126944
110,京广南路,{5},{地铁5号线},34.72153687,113.6510716
111,中原福塔,{5},{地铁5号线},34.72202283,113.7260793
112,经北二路,{5},{地铁5号线},34.72800795,113.767181
113,福塔东,{5},{地铁5号线},34.72203796,113.7408914
114,航海广场,{5},{地铁5号线},34.72199928,113.6999388
115,祭城,{5},{地铁5号线},34.77771818,113.7606212
116,省人民医院,{5},{地铁5号线},34.77567346,113.6864156
117,经开中心广场,{5},{地铁5号线},34.72197244,113.7585166
118,市委党校,{6},{地铁14号线},34.75040231,113.5349441
119,奥体中心,{6},{地铁14号线},34.73968554,113.5344276
120,十八里河,{7},{城郊线},34.64907314,113.6776105
121,郑州航空港站,{7},{城郊线},34.48864492,113.9269079
122,双湖大道,{7},{城郊线},34.61251231,113.6767259
123,港区北,{7},{城郊线},34.58611858,113.8322121
124,港区会展,{7},{城郊线},34.49872892,113.9179525
125,综合保税区,{7},{城郊线},34.55082802,113.8514801
126,兰河公园,{7},{城郊线},34.57718854,113.8536869
127,孟庄,{7},{城郊线},34.58687514,113.8120011
128,机场东,{7},{城郊线},34.51131372,113.8946468
129,华南城西,{7},{城郊线},34.59509874,113.7190696
130,新郑机场,{7},{城郊线},34.52771938,113.8468297
131,恩平湖,{7},{城郊线},34.56842445,113.8537836
132,康平湖,{7},{城郊线},34.58610685,113.8472179
133,沙窝李,{7},{城郊线},34.62832406,113.6752756
134,华南城,{7},{城郊线},34.59508314,113.7432323
