,stationid_o,stationid_d,Eudistance
288,2,130,6337.52980738
289,2,131,34549.1060855
290,2,132,25044.23479636
291,2,133,18788.00354762
292,2,134,33504.61254566
293,2,135,32549.84376526
294,2,136,23154.34473201
295,2,137,21346.13063773
296,2,138,20899.14318458
297,2,139,28279.7180984
298,2,140,26857.82260679
299,2,141,29483.4268747
300,2,142,31354.40389949
301,2,143,30474.56717014
302,2,144,20499.39465816
303,2,145,14204.8983383
304,2,146,15217.87858888
305,2,147,14767.71839297
306,2,148,18685.81660169
307,2,149,16438.57968906
308,2,150,19369.48132959
309,2,151,22297.05211888
310,2,152,19732.75739916
311,2,153,14835.10036992
312,2,154,20122.86777278
313,2,155,14582.47983385
314,2,156,16042.39229179
315,2,157,13478.356742
316,2,158,13952.56847189
317,2,159,18503.77781892
318,3,1,18669.09521095
319,3,2,8035.34304991
320,3,3,0.0
321,3,4,16083.3305451
322,3,5,2030.41167386
323,3,6,3993.95686771
324,3,7,22432.71847113
325,3,8,9504.32049489
326,3,9,5021.2318694
327,3,10,15119.08866799
328,3,11,21400.28578368
329,3,12,11569.38302917
330,3,13,5090.6112983
331,3,14,5939.64296653
332,3,15,10428.48887287
333,3,16,1690.58521286
334,3,17,6304.45898492
335,3,18,20195.6905804
336,3,19,3605.28663856
337,3,20,12747.13215503
338,3,21,17059.93733961
339,3,22,14153.09400801
340,3,23,23664.08080179
341,3,24,13630.75533499
342,3,25,16726.72849293
343,3,26,14386.4748245
344,3,27,13553.85730934
345,3,28,13017.31372111
346,3,29,12732.18213825
347,3,30,18913.80912407
348,3,31,13899.51252769
349,3,32,17798.20570048
350,3,33,19849.26264512
351,3,34,21319.15324766
352,3,35,12337.28579275
353,3,36,12310.41346774
354,3,37,12476.88489078
355,3,38,12452.16198377
356,3,39,15645.16042006
357,3,40,14966.83442124
358,3,41,13102.65641909
359,3,42,14388.66225755
360,3,43,13891.52057779
361,3,44,21799.90417784
362,3,45,22953.74050223
363,3,46,17979.32203212
364,3,47,9716.69239725
365,3,48,23649.89828758
366,3,49,16767.86805272
367,3,50,16927.76312459
368,3,51,12573.22053912
369,3,52,7593.24106861
370,3,53,21466.42998742
371,3,54,20214.5697624
372,3,55,13973.40318594
373,3,56,18372.46371235
374,3,57,8867.92590451
375,3,58,17700.19883615
376,3,59,17343.60329926
377,3,60,16736.49259023
378,3,61,22040.61205839
379,3,62,22175.89003183
380,3,63,17273.6472675
381,3,64,16274.71115371
382,3,65,18279.12409974
383,3,66,11331.01792011
384,3,67,22330.53754101
385,3,68,14826.2090556
386,3,69,21919.25514382
387,3,70,14670.17342291
388,3,71,13017.75515219
389,3,72,11978.84047538
390,3,73,12528.44527021
391,3,74,14599.59641311
392,3,75,14868.13861066
393,3,76,17650.97840559
394,3,77,14480.08494086
395,3,78,14527.21950651
396,3,79,14555.8429547
397,3,80,14235.7007507
398,3,81,15057.91765026
399,3,82,12192.77917013
400,3,83,18718.95223484
401,3,84,23485.77983786
402,3,85,24270.12161364
403,3,86,20640.08063284
404,3,87,25359.11473987
405,3,88,15690.11559721
406,3,89,19933.57883417
407,3,90,21278.98474782
408,3,91,15235.32101492
409,3,92,12048.73566361
410,3,93,6403.41774938
411,3,94,6146.991134
412,3,95,19540.33538685
413,3,96,10876.58156848
414,3,97,7557.27608317
415,3,98,14615.5136221
416,3,99,10424.83835368
417,3,100,12801.96307583
