,stationid_o,stationid_d,Eudistance
51830,221,131,22209.47507089
51831,221,132,23693.33957369
51832,221,133,21427.31178317
51833,221,134,17163.50258626
51834,221,135,3732.85069209
51835,221,136,20411.13858636
51836,221,137,26174.17531514
51837,221,138,22415.50272169
51838,221,139,24851.63075379
51839,221,140,17265.44589147
51840,221,141,18618.41357194
51841,221,142,24548.96131017
51842,221,143,25919.29295295
51843,221,144,12526.51792877
51844,221,145,25821.34357616
51845,221,146,13859.62072404
51846,221,147,12138.67657776
51847,221,148,22439.74214383
51848,221,149,21760.00184393
51849,221,150,19603.99103802
51850,221,151,16308.34319819
51851,221,152,17833.65657881
51852,221,153,13133.07314439
51853,221,154,17190.06720783
51854,221,155,20950.41941665
51855,221,156,14907.60685474
51856,221,157,25583.83171859
51857,221,158,27147.69140936
51858,221,159,18308.08243127
51859,221,160,19220.55878765
51860,221,161,15337.50639455
51861,221,162,14024.863121
51862,221,163,16214.50201408
51863,221,164,26786.73302079
51864,221,165,26345.94163655
51865,221,166,39614.06522957
51866,221,167,49769.18020757
51867,221,168,42740.04287995
51868,221,169,52564.95654008
51869,221,170,52339.10080695
51870,221,171,22281.23866219
51871,221,172,37733.41180953
51872,221,173,51245.76214978
51873,221,174,19954.46716012
51874,221,175,51617.47523701
51875,221,176,50918.18255062
51876,221,177,28704.63117543
51877,221,178,36530.5679521
51878,221,179,43727.33570309
51879,221,180,34182.45618529
51880,221,181,27561.51369023
51881,221,182,33023.86711101
51882,221,183,51925.61684971
51883,221,184,23695.80542153
51884,221,185,50578.41343239
51885,221,186,53391.42366198
51886,221,187,46283.63448736
51887,221,188,42678.29519595
51888,221,189,48594.18518709
51889,221,190,56723.35430914
51890,221,191,54711.37874962
51891,221,192,37749.76540999
51892,221,193,33437.41666512
51893,221,194,33541.85384071
51894,221,195,37116.65467681
51895,221,196,37747.21943241
51896,221,197,37817.25515358
51897,221,198,38200.19357251
51898,221,199,27136.77059862
51899,221,200,25647.47246739
51900,221,201,24378.90363054
51901,221,202,31028.63779211
51902,221,203,30022.11204443
51903,221,204,37932.0651804
51904,221,205,35119.28889838
51905,221,206,36035.30268614
51906,221,207,17536.91642487
51907,221,208,16838.35987648
51908,221,209,20907.11261434
51909,221,210,18260.91528178
51910,221,211,17819.00083253
51911,221,212,19928.03100654
51912,221,213,17296.85776928
51913,221,214,19275.560019
51914,221,215,7447.24708238
51915,221,216,12588.28384898
51916,221,217,24114.75036729
51917,221,218,5336.71888001
51918,221,219,17291.14633182
51919,221,220,25471.60716194
51920,221,221,0.0
51921,221,222,2537.31384505
51922,221,223,1813.55930466
51923,221,224,20889.02443942
51924,221,225,57427.27772599
51925,221,226,66117.52328273
51926,221,227,53072.12431794
51927,221,228,68929.82819659
51928,221,229,73882.51489356
51929,221,230,76563.79745218
51930,221,231,46882.745196
51931,221,232,78787.81452497
51932,221,233,42439.46734661
51933,221,234,50795.5137409
51934,221,235,61081.55830929
51935,222,1,41079.07232629
51936,222,2,49389.12653108
51937,222,3,22561.88233014
51938,222,4,30615.66617334
51939,222,5,39671.17809539
51940,222,6,43755.29854206
51941,222,7,37552.64453275
51942,222,8,25670.5965343
51943,222,9,38772.49970786
51944,222,10,23064.18008834
51945,222,11,28698.78674078
51946,222,12,31849.95679967
51947,222,13,33160.98373999
51948,222,14,43980.0611195
51949,222,15,28127.76318502
51950,222,16,30498.88108346
51951,222,17,47793.46735135
51952,222,18,22785.11032038
51953,222,19,46510.22384702
51954,222,20,48828.38545389
51955,222,21,22889.23828857
51956,222,22,25129.78087494
51957,222,23,22562.03680335
51958,222,24,28810.74795745
51959,222,25,27755.90535377
51960,222,26,25811.52211996
51961,222,27,29785.881107
51962,222,28,24157.9607018
51963,222,29,24208.11851088
51964,222,30,27863.93358861
51965,222,31,48591.92933091
51966,222,32,43591.00990856
51967,222,33,34394.74913089
51968,222,34,18567.75461022
51969,222,35,19691.92199884
51970,222,36,33454.38189195
51971,222,37,17666.61709545
51972,222,38,35249.12685881
51973,222,39,17828.18456594
51974,222,40,20686.99302131
51975,222,41,34720.64016643
51976,222,42,32132.8104477
51977,222,43,23423.58173291
51978,222,44,16955.619925
51979,222,45,17767.06532451
51980,222,46,32808.90266346
51981,222,47,17586.79861427
51982,222,48,16787.96448155
51983,222,49,32880.7326136
51984,222,50,31052.04974358
51985,222,51,18212.86161121
51986,222,52,25383.65429398
51987,222,53,34204.66920023
51988,222,54,33816.82637719
51989,222,55,18032.40372408
51990,222,56,26496.24636081
51991,222,57,21550.31429085
51992,222,58,21807.63886808
51993,222,59,18164.23628288
51994,222,60,27305.09054467
51995,222,61,33161.46746981
51996,222,62,17366.26523803
51997,222,63,24273.69639473
51998,222,64,30187.57479494
51999,222,65,32814.87168719
52000,222,66,22621.42242017
52001,222,67,31862.6983884
52002,222,68,28477.4707022
52003,222,69,32814.44892585
52004,222,70,35944.61273324
52005,222,71,34034.8229477
52006,222,72,22236.12599649
52007,222,73,26848.25759612
52008,222,74,29361.64289736
52009,222,75,21962.05968647
52010,222,76,30502.83405223
52011,222,77,25516.42212107
52012,222,78,23628.75514845
52013,222,79,22648.27148445
52014,222,80,26676.90701587
52015,222,81,16300.4345761
52016,222,82,27497.19806133
52017,222,83,25093.71582167
52018,222,84,26947.27597619
52019,222,85,22679.56682017
52020,222,86,26857.1689602
52021,222,87,29391.72969838
52022,222,88,27174.9550699
52023,222,89,25938.66337126
52024,222,90,22789.40690512
52025,222,91,29371.79715635
52026,222,92,22291.89279239
52027,222,93,20118.56695161
52028,222,94,29215.77849405
52029,222,95,25203.62382671
52030,222,96,24098.49970702
52031,222,97,23518.37130441
52032,222,98,27492.95224185
52033,222,99,21818.73937705
52034,222,100,26273.39391548
52035,222,101,24028.86024245
52036,222,102,22131.76429087
52037,222,103,27096.10440335
52038,222,104,21576.92914459
52039,222,105,7264.18038891
52040,222,106,21156.7985757
52041,222,107,39306.41674854
52042,222,108,37327.84686616
52043,222,109,24258.89294177
52044,222,110,31004.28088072
52045,222,111,24168.78809022
52046,222,112,22499.12183695
52047,222,113,7654.51543813
52048,222,114,9770.45808638
52049,222,115,24611.98344475
52050,222,116,10734.4995104
52051,222,117,28055.09415686
52052,222,118,15200.59638863
52053,222,119,23475.8421946
52054,222,120,12554.27471955
52055,222,121,36253.41788717
52056,222,122,26687.89722414
52057,222,123,34220.3171645
52058,222,124,8786.19340225
52059,222,125,18749.55328585
52060,222,126,14444.43654304
52061,222,127,24489.24341895
52062,222,128,34913.59479008
52063,222,129,4279.60174911
52064,222,130,31897.95980146
52065,222,131,24742.72054199
52066,222,132,25963.46062291
52067,222,133,23867.05631549
52068,222,134,19671.78582031
52069,222,135,6262.2218823
52070,222,136,19694.57989141
52071,222,137,28534.57870497
52072,222,138,21719.56688348
52073,222,139,27388.92781042
52074,222,140,18969.1307791
52075,222,141,17875.54314166
52076,222,142,26856.04274423
52077,222,143,28439.04784137
52078,222,144,12818.26999806
52079,222,145,28349.19543356
52080,222,146,14980.81670987
52081,222,147,12721.89627282
52082,222,148,24657.39019628
52083,222,149,23943.49089182
52084,222,150,21585.67592514
52085,222,151,17714.88799051
52086,222,152,19616.95762145
52087,222,153,13059.10639804
52088,222,154,16425.49942695
52089,222,155,23088.17144319
52090,222,156,16229.56065921
52091,222,157,28118.76876544
52092,222,158,29576.72154978
52093,222,159,19694.56057116
52094,222,160,20462.54974387
52095,222,161,14635.97135649
52096,222,162,13729.30159889
52097,222,163,17764.83283935
52098,222,164,29186.68918261
52099,222,165,28851.23592617
52100,222,166,41976.81230401
52101,222,167,52220.65931951
52102,222,168,45111.90344615
52103,222,169,55094.23180186
52104,222,170,54862.72972787
52105,222,171,24735.7814591
52106,222,172,40091.22611807
52107,222,173,53741.17163759
52108,222,174,22396.24602312
52109,222,175,54122.39013616
52110,222,176,53397.58718645
52111,222,177,31046.31803709
52112,222,178,38888.15074565
52113,222,179,46145.29042036
52114,222,180,36542.10962302
52115,222,181,29924.38859659
52116,222,182,35384.74453795
52117,222,183,54441.10000221
52118,222,184,26162.20387755
52119,222,185,53094.8859872
52120,222,186,55902.85317731
52121,222,187,48806.34457706
52122,222,188,45208.16962492
52123,222,189,51112.31758556
52124,222,190,59233.4681015
52125,222,191,57222.30439479
