stationid,stationname,lineids,linenames,lat,lng
206,民雷路,{10},{地铁9号线},31.2704544724488,121.663902717286
207,泗泾,{10},{地铁9号线},31.1204173199066,121.255953045619
208,洞泾,{10},{地铁9号线},31.0864915107108,121.226111820014
209,中春路,{10},{地铁9号线},31.1513869936264,121.333073388896
210,漕河泾开发区,{10},{地铁9号线},31.1723534029084,121.393154003424
211,芳甸路,{10},{地铁9号线},31.2341114254833,121.554220380226
212,七宝,{10},{地铁9号线},31.1573082835589,121.344974454329
213,醉白池,{10},{地铁9号线},31.0031179059071,121.224755622747
214,金吉路,{10},{地铁9号线},31.2665063262685,121.624312815918
215,金桥,{10},{地铁9号线},31.2628139143904,121.607031573691
216,顾唐路,{10},{地铁9号线},31.2681518045306,121.652351143642
217,嘉善路,"{10,15}","{地铁9号线,地铁12号线}",31.2043268950364,121.456480326928
218,金海路,"{10,15}","{地铁9号线,地铁12号线}",31.265575728099,121.634549180211
219,马当路,"{10,16}","{地铁9号线,地铁13号线}",31.2117544216483,121.472314673866
220,蓝天路,"{10,17}","{地铁9号线,地铁14号线}",31.243035839519,121.573650178068
221,桂林路,"{10,18}","{地铁9号线,地铁15号线}",31.1775399666722,121.412339888728
222,杨高中路,"{10,21}","{地铁9号线,地铁18号线}",31.2291806657208,121.544524288515
223,上海动物园,{11},{地铁10号线},31.1921462486454,121.363705183762
224,虹桥1号航站楼,{11},{地铁10号线},31.1934640420736,121.342639870297
225,同济大学,"{11,12}","{地铁10号线,地铁10号线支线}",31.2845683802006,121.502063113799
226,国帆路,"{11,12}","{地铁10号线,地铁10号线支线}",31.3416141021366,121.508825497374
227,五角场,"{11,12}","{地铁10号线,地铁10号线支线}",31.3001058636731,121.510257897645
228,宋园路,"{11,12}","{地铁10号线,地铁10号线支线}",31.1983372694259,121.407311116754
229,殷高东路,"{11,12}","{地铁10号线,地铁10号线支线}",31.3238821006991,121.502557995635
230,双江路,"{11,12}","{地铁10号线,地铁10号线支线}",31.3556687449116,121.535248513967
231,上海图书馆,"{11,12}","{地铁10号线,地铁10号线支线}",31.2099532776282,121.439731562409
232,邮电新村,"{11,12}","{地铁10号线,地铁10号线支线}",31.2705114023064,121.489810138065
233,新江湾城,"{11,12}","{地铁10号线,地铁10号线支线}",31.33077435866,121.502670288897
234,基隆路,"{11,12}","{地铁10号线,地铁10号线支线}",31.3534800503066,121.58629589654
235,龙溪路,"{11,12}","{地铁10号线,地铁10号线支线}",31.1962753565548,121.375516968195
236,高桥西,"{11,12}","{地铁10号线,地铁10号线支线}",31.3536206487704,121.545219788501
237,三门路,"{11,12}","{地铁10号线,地铁10号线支线}",31.3151872326688,121.503779096755
238,江湾体育场,"{11,12}","{地铁10号线,地铁10号线支线}",31.3060210075448,121.50910837715
239,四川北路,"{11,12}","{地铁10号线,地铁10号线支线}",31.2539479899007,121.479725712032
240,高桥,"{11,12}","{地铁10号线,地铁10号线支线}",31.3547713690332,121.559159860132
241,伊犁路,"{11,12}","{地铁10号线,地铁10号线支线}",31.2005890130574,121.39950072304
242,水城路,"{11,12}","{地铁10号线,地铁10号线支线}",31.2012005972668,121.387242036499
243,交通大学,"{11,12,13,14}","{地铁10号线,地铁10号线支线,地铁11号线,地铁11号线支线}",31.2039765528189,121.430032507507
244,天潼路,"{11,12,15}","{地铁10号线,地铁10号线支线,地铁12号线}",31.2462626791117,121.477716781426
245,一大会址·新天地,"{11,12,16}","{地铁10号线,地铁10号线支线,地铁13号线}",31.2180552629203,121.470643369793
246,豫园,"{11,12,17}","{地铁10号线,地铁10号线支线,地铁14号线}",31.2306879535493,121.483398418898
247,国权路,"{11,12,21}","{地铁10号线,地铁10号线支线,地铁18号线}",31.2913925612144,121.506003462062
248,航中路,{12},{地铁10号线支线},31.1673532613997,121.350349492179
249,紫藤路,{12},{地铁10号线支线},31.1716733686079,121.359791469616
250,龙柏新村,{12},{地铁10号线支线},31.1794935685121,121.365742302831
251,兆丰路,{13},{地铁11号线},31.2908332364706,121.145695269777
252,上海汽车城,{13},{地铁11号线},31.2873119793259,121.176320541608
253,上海赛车场,{13},{地铁11号线},31.3338374065487,121.221693034266
254,昌吉东路,{13},{地铁11号线},31.2955323847983,121.195952582718
255,花桥,{13},{地铁11号线},31.3005520911442,121.099628604711
256,安亭,{13},{地铁11号线},31.290371925233,121.157537776569
257,光明路,{13},{地铁11号线},31.2980808105271,121.112860859491
258,康新公路,"{13,14}","{地铁11号线,地铁11号线支线}",31.1326358060231,121.613162522242
259,龙耀路,"{13,14}","{地铁11号线,地铁11号线支线}",31.1617384664542,121.45519925365
260,李子园,"{13,14}","{地铁11号线,地铁11号线支线}",31.2708497970756,121.385388433735
261,武威路,"{13,14}","{地铁11号线,地铁11号线支线}",31.2786765557548,121.360291704892
262,桃浦新村,"{13,14}","{地铁11号线,地铁11号线支线}",31.2834110007837,121.344978993628
263,三林东,"{13,14}","{地铁11号线,地铁11号线支线}",31.1486128098571,121.518794333208
264,马陆,"{13,14}","{地铁11号线,地铁11号线支线}",31.3216653929314,121.272621596172
