stationid,stationname,lineids,linenames,lat,lng
86,车陂南,"{5,6}","{地铁4号线,地铁5号线}",23.1181650885413,113.384665944422
87,大学城南,"{5,8}","{地铁4号线,地铁7号线}",23.0459262130571,113.395041150354
88,万胜围,"{5,9}","{地铁4号线,地铁8号线}",23.1002433407743,113.379228675931
89,黄村,"{5,15}","{地铁4号线,地铁21号线}",23.1357465286137,113.401590948085
90,五羊邨,{6},{地铁5号线},23.1224647735306,113.308896021171
91,淘金,{6},{地铁5号线},23.139098313614,113.281399615968
92,潭村,{6},{地铁5号线},23.1200267390042,113.340472289942
93,滘口,{6},{地铁5号线},23.116552690261,113.203191315102
94,中山八,{6},{地铁5号线},23.1287961887939,113.227471921979
95,动物园,{6},{地铁5号线},23.1372129971497,113.301937081565
96,三溪,{6},{地铁5号线},23.1065987059,113.410378164695
97,大沙东,{6},{地铁5号线},23.1088612725191,113.452834195717
98,大沙地,{6},{地铁5号线},23.1059682451074,113.440670645972
99,西村,{6},{地铁5号线},23.1447370763783,113.236391357774
100,东圃,{6},{地铁5号线},23.1119120770919,113.396125057835
101,小北,{6},{地铁5号线},23.1420978595829,113.271177191422
102,西场,{6},{地铁5号线},23.139994280998,113.232714439718
103,文冲,{6},{地铁5号线},23.1063496278371,113.463509850084
104,科韵路,{6},{地铁5号线},23.1215327591175,113.371707490538
105,猎德,{6},{地铁5号线},23.1212384422537,113.326886040714
106,坦尾,"{6,7}","{地铁5号线,地铁6号线}",23.128114905442,113.212858807294
107,区庄,"{6,7}","{地铁5号线,地铁6号线}",23.1368339176229,113.291592115593
108,鱼珠,"{6,11}","{地铁5号线,地铁13号线}",23.1026557942909,113.426881539857
109,员村,"{6,15}","{地铁5号线,地铁21号线}",23.118196957062,113.358482062575
110,黄陂,{7},{地铁6号线},23.1908596917298,113.4277320802
111,长湴,{7},{地铁6号线},23.1810255426595,113.343861187762
112,河沙,{7},{地铁6号线},23.1378169082352,113.212174669045
113,金峰,{7},{地铁6号线},23.1837457015266,113.445734052765
114,天平架,{7},{地铁6号线},23.1621872527724,113.315443728452
115,萝岗,{7},{地铁6号线},23.177969382564,113.475925465874
116,团一大广场,{7},{地铁6号线},23.1205874855343,113.272812479754
117,沙贝,{7},{地铁6号线},23.155102175912,113.20589728787
118,柯木塱,{7},{地铁6号线},23.1957701725121,113.390631800576
119,香雪,{7},{地铁6号线},23.1751417220562,113.495657721128
120,植物园,{7},{地铁6号线},23.1926556152226,113.360197695647
121,横沙,{7},{地铁6号线},23.1607930259462,113.20137498979
122,高塘石,{7},{地铁6号线},23.1933658186944,113.404807526379
123,北京路,{7},{地铁6号线},23.1213174497975,113.264724150638
124,一德路,{7},{地铁6号线},23.1156525722835,113.251917223864
125,黄花岗,{7},{地铁6号线},23.1436974042243,113.294335922182
126,龙洞,{7},{地铁6号线},23.1933895055894,113.372126678731
127,东湖,{7},{地铁6号线},23.1179197184077,113.283299386504
