,stationid_o,stationid_d,Eudistance
118,2,41,10590.33156383
119,2,42,16436.67890392
120,2,43,30096.40706708
121,2,44,33708.085659
122,2,45,31452.29954411
123,2,46,30588.9750948
124,2,47,30416.13068738
125,2,48,29370.4835967
126,2,49,36065.06466628
127,2,50,16559.41830911
128,2,51,31632.27305566
129,2,52,36519.19251383
130,2,53,19389.81870415
131,2,54,10432.78370255
132,2,55,24115.40963007
133,2,56,39273.10208471
134,2,57,12674.25336724
135,2,58,47624.28835659
136,2,59,27182.15573549
137,2,60,9146.44253342
138,2,61,17459.11028722
139,2,62,11917.05476914
140,2,63,24616.06854749
141,2,64,31836.81451211
142,2,65,34506.33104308
143,2,66,3885.94256961
144,2,67,7554.88266448
145,2,68,39130.28560253
146,2,69,56832.78091775
147,2,70,61670.22797324
148,2,71,60603.26703662
149,2,72,68973.08460548
150,2,73,71225.74691365
151,2,74,70377.85238329
152,2,75,41373.88235063
153,2,76,49241.63932739
154,2,77,65025.78019121
155,2,78,67264.72586996
156,3,1,14167.41809503
157,3,2,2227.10577492
158,3,3,0.0
159,3,4,7110.96233855
160,3,5,2417.87164504
161,3,6,6272.67711922
162,3,7,6818.55018446
163,3,8,3047.75077889
164,3,9,1365.01588231
165,3,10,16107.49670666
166,3,11,15176.83622351
167,3,12,12991.59803816
168,3,13,17296.70573532
169,3,14,1077.5637041
170,3,15,3518.84427559
171,3,16,9270.02757667
172,3,17,3291.11536703
173,3,18,5384.67029515
174,3,19,10625.00889532
175,3,20,11751.25117685
176,3,21,4645.22249777
177,3,22,5164.74963228
178,3,23,7029.2248587
179,3,24,9036.89865789
180,3,25,10586.49752437
181,3,26,5715.06976329
182,3,27,5497.0091788
183,3,28,6229.92012003
184,3,29,9096.16835666
185,3,30,4392.9837927
186,3,31,6053.05187477
187,3,32,11576.93751911
188,3,33,5051.45825606
189,3,34,8535.97834766
190,3,35,13330.62798434
191,3,36,7939.94144737
192,3,37,12480.18432436
193,3,38,4612.6795613
194,3,39,11335.4044788
195,3,40,8157.75740521
196,3,41,9769.71686663
197,3,42,14230.85467219
198,3,43,28062.30888339
199,3,44,31909.134564
200,3,45,29620.37899735
201,3,46,28683.75449791
202,3,47,28450.78027058
203,3,48,27290.08996968
204,3,49,34270.9817025
205,3,50,14911.93632589
206,3,51,29522.38384194
207,3,52,34343.76184262
208,3,53,17679.40990058
209,3,54,8271.29534727
210,3,55,22138.04845756
211,3,56,37094.56340298
212,3,57,11000.32843992
213,3,58,45410.29287283
214,3,59,25152.77905072
215,3,60,7172.74493384
216,3,61,19661.17377432
217,3,62,14124.26717279
218,3,63,26729.62390242
219,3,64,34018.02537779
220,3,65,36671.2613958
221,3,66,6112.76973634
222,3,67,9715.91679691
223,3,68,37338.98607596
224,3,69,55128.11921708
225,3,70,59925.33961957
226,3,71,58898.82996065
227,3,72,67140.88885619
228,3,73,69459.70392553
229,3,74,68555.85529387
230,3,75,39629.15727212
231,3,76,47533.69850573
232,3,77,63245.84750998
233,3,78,65436.6918773
234,4,1,7177.77529794
235,4,2,8768.25206026
236,4,3,7110.96233855
237,4,4,0.0
238,4,5,5686.65246895
239,4,6,1540.39120762
240,4,7,729.98674479
241,4,8,4935.54753708
242,4,9,6104.03774036
243,4,10,9003.71981982
244,4,11,8127.51550652
245,4,12,5981.02770445
246,4,13,10186.14021914
247,4,14,7513.29723631
248,4,15,4169.73692138
249,4,16,2297.5329832
250,4,17,9955.9352988
251,4,18,2175.73832058
252,4,19,3717.49884407
253,4,20,4786.41208311
254,4,21,2942.38279055
255,4,22,11858.38644116
256,4,23,4293.36883483
257,4,24,4034.78659994
258,4,25,6826.7672281
259,4,26,3765.60694158
260,4,27,2712.36987673
261,4,28,4358.35258825
262,4,29,5565.44303521
263,4,30,2722.64684921
264,4,31,3684.97613111
265,4,32,8138.17125556
266,4,33,2987.49791284
267,4,34,5124.52798847
268,4,35,10671.38313724
269,4,36,4724.05114837
270,4,37,9446.4138273
271,4,38,2736.56489981
272,4,39,7066.77033187
273,4,40,3872.42059994
274,4,41,4682.1572874
275,4,42,11843.8802354
276,4,43,21674.34362253
