,stationid_o,stationid_d,Eudistance
251,3,62,19959.96796188
252,3,63,18652.76791849
253,3,64,19830.84703816
254,3,65,15280.08339895
255,3,66,13636.61092329
256,3,67,24472.52058211
257,3,68,1692.59611051
258,3,69,9200.48839597
259,3,70,6963.16089385
260,3,71,19456.93458182
261,3,72,3841.08429684
262,3,73,12872.14188259
263,3,74,4383.52329928
264,3,75,23807.53588495
265,3,76,2896.33935502
266,3,77,3509.53175222
267,3,78,2530.41113203
268,3,79,18403.16670132
269,3,80,11471.54778426
270,3,81,4961.11173769
271,3,82,1449.44904235
272,3,83,21500.77635568
273,3,84,11004.76675529
274,3,85,9985.50932654
275,3,86,11220.02078535
276,3,87,9954.93218772
277,3,88,10519.5934779
278,3,89,13419.03359945
279,3,90,10313.57269018
280,3,91,10500.97721141
281,3,92,9855.560761
282,3,93,10625.29369443
283,3,94,10438.23854355
284,3,95,12696.83854735
285,4,1,19202.89975938
286,4,2,18947.05098744
287,4,3,6517.32747383
288,4,4,0.0
289,4,5,14383.64915563
290,4,6,5080.10124778
291,4,7,6505.83518896
292,4,8,1179.96151038
293,4,9,7290.812157
294,4,10,18914.47451773
295,4,11,8102.84226892
296,4,12,19083.96754782
297,4,13,12729.49840279
298,4,14,8815.05267341
299,4,15,16540.14546882
300,4,16,28878.85792698
301,4,17,14725.19081466
302,4,18,11671.48168257
303,4,19,16169.38317901
304,4,20,18468.39793366
305,4,21,13804.18706263
306,4,22,11947.77183697
307,4,23,19314.22810452
308,4,24,18259.77360444
309,4,25,19102.78012981
310,4,26,18939.88344021
311,4,27,19297.07504284
312,4,28,20957.23913399
313,4,29,22155.55271219
314,4,30,18346.45830009
315,4,31,20298.47232038
316,4,32,19775.77817355
317,4,33,18453.90789478
318,4,34,19072.62756292
319,4,35,18679.70806094
320,4,36,18198.07760003
321,4,37,18781.89629279
322,4,38,18770.00062903
323,4,39,13248.46018675
324,4,40,13740.84523437
325,4,41,12590.98365944
326,4,42,16814.21765375
327,4,43,12833.15966728
328,4,44,15153.82387975
329,4,45,17554.55938154
330,4,46,16434.54914642
331,4,47,16148.23104849
332,4,48,18810.11382409
333,4,49,18694.6301485
334,4,50,12986.80039677
335,4,51,15878.9052836
336,4,52,14591.90870107
337,4,53,15296.88487073
338,4,54,14042.82183309
339,4,55,27567.72321303
340,4,56,26676.31947879
341,4,57,20542.92205689
342,4,58,18910.66868674
343,4,59,18399.27096403
344,4,60,17391.60241641
345,4,61,22532.19657823
346,4,62,23098.05160608
347,4,63,22463.3677998
348,4,64,23166.4778776
349,4,65,10210.39402688
350,4,66,17329.03833148
351,4,67,20310.81807801
352,4,68,7630.08291979
353,4,69,13819.63786258
354,4,70,9794.2764546
355,4,71,14051.17826072
356,4,72,8846.48499154
357,4,73,16204.98000852
358,4,74,8925.59464291
359,4,75,19262.59691335
360,4,76,8551.62830931
361,4,77,8741.94012403
362,4,78,7834.65702939
363,4,79,13019.57441152
364,4,80,10570.98070697
365,4,81,8848.62689448
366,4,82,7929.18335321
367,4,83,16132.70442043
368,4,84,15132.93747827
369,4,85,14240.616284
370,4,86,12728.52923244
371,4,87,9637.66329009
372,4,88,9662.54455767
373,4,89,17004.08545755
374,4,90,12844.06900053
375,4,91,10930.73724153
376,4,92,10203.67203229
377,4,93,12686.86183264
378,4,94,13335.00291314
379,4,95,16229.17506633
380,5,1,13151.13096518
381,5,2,14824.53549323
382,5,3,10915.28518474
383,5,4,14383.64915563
384,5,5,0.0
385,5,6,19186.79144623
386,5,7,20404.98736801
387,5,8,13628.28719057
388,5,9,8535.26377935
389,5,10,4531.70917957
390,5,11,6866.60316641
391,5,12,4796.30166429
392,5,13,1748.45499317
393,5,14,5739.42728039
394,5,15,2276.54134646
395,5,16,24093.29296672
396,5,17,1349.09148921
397,5,18,7898.39309482
398,5,19,2149.77875065
399,5,20,4381.27004095
400,5,21,1987.92934684
401,5,22,5578.22715858
402,5,23,4939.82411308
403,5,24,4420.59971433
404,5,25,6347.24631659
405,5,26,4772.61597454
406,5,27,6093.69625774
407,5,28,8537.30327171
408,5,29,9208.97524507
409,5,30,4305.25031746
410,5,31,7479.65511356
411,5,32,6771.5048522
412,5,33,5075.16586908
413,5,34,4740.19101012
